UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/11/02T21:41:30z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,57,38,31,1023.87,4.63,26280,0,941,0.36,1.04,1.25,0.36,1.04,1.25,4,4,227.41,67.41,8.73,1.68,0.27,0.00,0.29,0.93,1.10,0.29,0.93,1.10,4,4,253.53,69.86,6.02,1.20,0.22,0.22,83.72
2025/11/02T21:43:30z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,58,38,32,1023.94,4.63,26280,0,1061,0.93,1.12,1.26,0.93,1.12,1.26,5,5,267.41,79.31,9.17,0.84,0.17,0.00,0.72,1.12,1.12,0.72,1.12,1.12,5,5,288.47,84.19,7.76,0.78,0.00,0.00,84.25
2025/11/02T21:45:30z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,58,37,32,1023.93,4.63,26280,0,1181,0.90,1.05,1.15,0.90,1.05,1.15,4,4,289.35,81.75,8.23,0.42,0.18,0.18,0.52,0.91,1.05,0.52,0.91,1.05,4,4,251.95,70.17,6.90,1.22,0.17,0.17,86.30
2025/11/02T21:47:12z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,57,38,31,1023.95,nan,26432,0,101,0.33,1.38,1.38,0.33,1.38,1.38,6,6,243.20,66.89,13.62,1.09,0.00,0.00,0.74,0.79,1.02,0.74,0.79,1.02,3,3,256.60,71.91,3.65,0.30,0.30,0.30,nan
2025/11/02T21:49:12z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,57,38,31,1023.97,4.63,26344,0,221,0.71,1.20,1.29,0.71,1.20,1.29,5,5,253.37,73.83,7.53,1.15,0.20,0.00,0.82,1.21,1.21,0.82,1.21,1.21,5,5,278.95,80.65,7.91,0.67,0.00,0.00,84.87
2025/11/02T21:51:12z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,57,38,32,1024.03,4.63,26344,0,341,0.63,1.04,1.72,0.63,1.04,1.72,4,4,262.53,79.67,9.56,1.26,0.93,0.68,0.80,0.88,0.88,0.80,0.88,0.88,4,4,279.36,79.83,4.93,0.27,0.00,0.00,85.08
2025/11/02T21:53:12z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,57,38,31,1024.13,4.63,26344,0,461,0.56,0.86,0.95,0.56,0.86,0.95,4,4,260.32,74.39,6.46,0.53,0.25,0.00,0.80,1.00,1.00,0.80,1.00,1.00,4,4,280.40,78.10,7.42,0.20,0.00,0.00,85.20
2025/11/02T21:55:12z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,58,37,32,1024.17,4.63,26344,0,581,0.78,1.17,1.24,0.78,1.17,1.24,5,5,253.19,75.98,8.60,1.50,0.00,0.00,0.84,1.50,1.67,0.84,1.50,1.67,6,6,314.90,87.66,8.53,1.81,0.38,0.00,88.99
2025/11/02T21:57:12z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,57,37,31,1024.18,4.63,26344,0,701,0.66,0.93,0.98,0.66,0.93,0.98,4,4,258.25,72.37,7.03,1.02,0.17,0.00,0.64,1.09,1.29,0.64,1.09,1.29,5,5,309.76,84.15,8.71,1.02,0.42,0.00,91.55
2025/11/02T21:59:12z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,56,38,31,1024.12,4.63,26280,0,821,1.00,1.44,1.44,1.00,1.44,1.44,6,6,309.16,89.35,9.88,1.11,0.00,0.00,0.95,1.38,1.45,0.95,1.38,1.45,6,6,318.36,90.50,10.97,1.84,0.00,0.00,90.00
