,timestamp_iso,sample_rh,sample_temp,opc_pm25,opc_pm10,timeStamp,Time,Date,instrumentID,timestamp_iso,sample_rh,sample_temp,opc_pm25,opc_pm10,timeStamp,Time,Date,instrumentID
47,2025-11-01 01:47:00+00:00,46.11083333333334,23.670833333333334,4.48075,12.872666666666667,48.0,01:47:00,2025-11-01,378,2025-11-01 01:47:00+00:00,46.14833333333333,23.719166666666666,6.57375,17.5635,48,01:47:00,2025-11-01,384
48,2025-11-01 01:48:00+00:00,45.76416666666666,23.68416666666667,8.02275,21.958250000000003,49.0,01:48:00,2025-11-01,378,2025-11-01 01:48:00+00:00,45.75,23.724166666666665,9.6385,29.153499999999998,49,01:48:00,2025-11-01,384
49,2025-11-01 01:49:00+00:00,45.74583333333334,23.6975,14.611666666666666,40.543749999999996,50.0,01:49:00,2025-11-01,378,2025-11-01 01:49:00+00:00,45.81666666666666,23.7325,15.727833333333335,43.259083333333336,50,01:49:00,2025-11-01,384
50,2025-11-01 01:50:00+00:00,45.774166666666666,23.700833333333332,22.640749999999997,66.41258333333333,51.0,01:50:00,2025-11-01,378,2025-11-01 01:50:00+00:00,45.817499999999995,23.75583333333333,27.813416666666665,76.25466666666667,51,01:50:00,2025-11-01,384
51,2025-11-01 01:51:00+00:00,45.74,23.71666666666667,29.613249999999997,76.593,52.0,01:51:00,2025-11-01,378,2025-11-01 01:51:00+00:00,45.70333333333334,23.765,33.48283333333333,87.69808333333333,52,01:51:00,2025-11-01,384
52,2025-11-01 01:52:00+00:00,45.7225,23.73,30.479249999999997,78.72758333333333,53.0,01:52:00,2025-11-01,378,2025-11-01 01:52:00+00:00,45.7525,23.781666666666666,32.75025,84.81700000000001,53,01:52:00,2025-11-01,384
53,2025-11-01 01:53:00+00:00,45.63083333333333,23.742499999999996,39.49633333333333,108.29625,54.0,01:53:00,2025-11-01,378,2025-11-01 01:53:00+00:00,45.653333333333336,23.7825,36.79716666666667,102.721,54,01:53:00,2025-11-01,384
54,2025-11-01 01:54:00+00:00,45.715,23.752499999999998,39.49825,113.16141666666668,55.0,01:54:00,2025-11-01,378,2025-11-01 01:54:00+00:00,45.79333333333333,23.801666666666666,43.004,114.68075,55,01:54:00,2025-11-01,384
55,2025-11-01 01:55:00+00:00,45.7175,23.7675,40.638666666666666,104.42016666666666,56.0,01:55:00,2025-11-01,378,2025-11-01 01:55:00+00:00,45.72333333333333,23.814166666666665,44.628083333333336,114.22699999999999,56,01:55:00,2025-11-01,384
56,2025-11-01 01:56:00+00:00,45.682500000000005,23.776666666666667,38.095666666666666,105.09491666666666,57.0,01:56:00,2025-11-01,378,2025-11-01 01:56:00+00:00,45.70083333333333,23.83583333333333,46.21125,115.37558333333334,57,01:56:00,2025-11-01,384
